Source,Target,Weight,Type
30,140,2.0,Undirected
30,55,57.0,Undirected
30,74,116.0,Undirected
30,79,62.0,Undirected
30,99,1.0,Undirected
30,108,68.0,Undirected
30,112,2.0,Undirected
30,113,1893.0,Undirected
30,127,1.0,Undirected
30,178,4.0,Undirected
31,1,209.0,Undirected
31,2,16385.0,Undirected
31,3,732.0,Undirected
31,4,873.0,Undirected
31,5,1008.0,Undirected
31,6,20041.0,Undirected
31,7,172353.0,Undirected
31,8,59476.0,Undirected
31,9,57066.0,Undirected
31,10,55807.0,Undirected
31,11,2501.0,Undirected
31,13,1135.0,Undirected
31,14,3491.0,Undirected
31,15,7086.0,Undirected
31,16,530.0,Undirected
31,17,4139.0,Undirected
31,18,27981.0,Undirected
31,21,146.0,Undirected
31,22,1642.0,Undirected
31,23,445505.0,Undirected
31,25,68.0,Undirected
31,26,4618.0,Undirected
31,27,6161.0,Undirected
31,29,4382.0,Undirected
31,30,620.0,Undirected
31,32,32124.0,Undirected
31,33,772.0,Undirected
31,34,11877.0,Undirected
31,35,406.0,Undirected
31,36,1828.0,Undirected
31,37,300.0,Undirected
31,39,20195.0,Undirected
31,40,798.0,Undirected
31,42,51.0,Undirected
31,44,7418.0,Undirected
31,45,107757.0,Undirected
31,49,850.0,Undirected
31,52,133.0,Undirected
31,55,23.0,Undirected
31,57,1.0,Undirected
31,59,7.0,Undirected
31,60,2.0,Undirected
31,63,474.0,Undirected
31,66,316.0,Undirected
31,67,224.0,Undirected
31,69,26.0,Undirected
31,70,494.0,Undirected
31,71,24.0,Undirected
31,72,516.0,Undirected
31,73,231.0,Undirected
31,75,2.0,Undirected
31,76,1200.0,Undirected
31,78,37.0,Undirected
31,79,19.0,Undirected
31,80,4132.0,Undirected
31,82,143.0,Undirected
31,83,5.0,Undirected
31,86,1.0,Undirected
31,87,269.0,Undirected
31,92,14.0,Undirected
31,95,23.0,Undirected
31,96,476.0,Undirected
31,98,4.0,Undirected
31,99,21.0,Undirected
31,100,3.0,Undirected
31,102,93.0,Undirected
31,104,66.0,Undirected
31,105,6413.0,Undirected
31,108,174.0,Undirected
31,109,285.0,Undirected
31,110,21.0,Undirected
31,112,16.0,Undirected
31,113,3.0,Undirected
31,115,20.0,Undirected
31,116,6.0,Undirected
31,117,2.0,Undirected
31,119,26.0,Undirected
31,121,20.0,Undirected
31,125,318.0,Undirected
31,127,4.0,Undirected
31,128,2.0,Undirected
31,133,14.0,Undirected
31,134,248.0,Undirected
31,136,1.0,Undirected
31,139,145.0,Undirected
31,140,4.0,Undirected
31,146,552.0,Undirected
31,148,3.0,Undirected
31,150,72.0,Undirected
31,155,16.0,Undirected
31,156,19.0,Undirected
31,158,525.0,Undirected
31,166,7.0,Undirected
31,168,4.0,Undirected
31,182,6.0,Undirected
31,212,6.0,Undirected
31,19,184.0,Undirected
31,68,4.0,Undirected
31,77,3.0,Undirected
31,94,2724.0,Undirected
31,187,1.0,Undirected
31,54,1.0,Undirected
31,84,3.0,Undirected
32,1,2320.0,Undirected
32,2,4210.0,Undirected
32,3,972.0,Undirected
32,4,1434.0,Undirected
32,6,12716.0,Undirected
32,7,20672.0,Undirected
32,8,10670.0,Undirected
32,9,5187.0,Undirected
32,10,4815.0,Undirected
32,11,69.0,Undirected
32,13,696.0,Undirected
32,14,8174.0,Undirected
32,15,25169.0,Undirected
32,16,29.0,Undirected
32,17,3846.0,Undirected
32,22,12740.0,Undirected
32,25,58547.0,Undirected
32,27,5434.0,Undirected
32,30,3911.0,Undirected
32,31,29290.0,Undirected
32,33,7460.0,Undirected
32,35,8993.0,Undirected
32,36,110.0,Undirected
32,37,819.0,Undirected
32,40,339771.0,Undirected
32,42,59530.0,Undirected
32,44,38988.0,Undirected
32,45,145590.0,Undirected
32,48,38711.0,Undirected
32,51,990.0,Undirected
32,52,3903.0,Undirected
32,60,976.0,Undirected
32,63,2397.0,Undirected
32,68,15521.0,Undirected
32,69,230.0,Undirected
32,70,10208.0,Undirected
32,72,18797.0,Undirected
32,73,10795.0,Undirected
32,77,289.0,Undirected
32,80,5143.0,Undirected
32,83,16023.0,Undirected
32,84,3836.0,Undirected
32,86,290.0,Undirected
32,87,658.0,Undirected
32,88,424.0,Undirected
32,90,346.0,Undirected
32,96,3985.0,Undirected
32,98,3157.0,Undirected
32,100,88353.0,Undirected
32,102,36.0,Undirected
32,105,1098.0,Undirected
32,108,9347.0,Undirected
32,109,49.0,Undirected
32,116,108011.0,Undirected
32,117,84355.0,Undirected
32,121,23646.0,Undirected
32,133,53524.0,Undirected
32,134,17.0,Undirected
32,146,72748.0,Undirected
32,150,15.0,Undirected
32,156,44.0,Undirected
32,182,6.0,Undirected
32,193,11.0,Undirected
32,5,7265.0,Undirected
32,19,37285.0,Undirected
32,21,56.0,Undirected
32,23,15250.0,Undirected
32,34,942.0,Undirected
32,39,29224.0,Undirected
32,49,107.0,Undirected
32,18,18253.0,Undirected
32,26,9835.0,Undirected
32,53,4.0,Undirected
32,54,14.0,Undirected
32,55,1.0,Undirected
32,58,11.0,Undirected
32,59,23.0,Undirected
32,62,2470.0,Undirected
32,67,9965.0,Undirected
32,76,1636.0,Undirected
32,78,1496.0,Undirected
32,79,125.0,Undirected
32,89,110607.0,Undirected
32,94,125.0,Undirected
32,95,119.0,Undirected
32,97,30.0,Undirected
32,99,1.0,Undirected
32,103,3.0,Undirected
32,127,31.0,Undirected
32,128,6.0,Undirected
32,148,3.0,Undirected
32,158,93.0,Undirected
32,166,25.0,Undirected
32,178,8.0,Undirected
32,212,21.0,Undirected
32,29,20870.0,Undirected
32,71,56304.0,Undirected
32,75,12809.0,Undirected
32,91,24644.0,Undirected
32,92,39975.0,Undirected
32,110,463.0,Undirected
32,113,69717.0,Undirected
32,159,8456.0,Undirected
32,213,2766.0,Undirected
33,1,1927.0,Undirected
33,2,74.0,Undirected
33,4,3.0,Undirected
33,6,201.0,Undirected
33,15,594.0,Undirected
33,17,403.0,Undirected
33,21,15.0,Undirected
33,22,50.0,Undirected
33,25,3659.0,Undirected
33,26,53.0,Undirected
33,27,148.0,Undirected
33,28,5719.0,Undirected
33,31,3.0,Undirected
33,34,26.0,Undirected
33,35,249.0,Undirected
33,36,130.0,Undirected
33,37,2.0,Undirected
33,40,22.0,Undirected
33,44,244.0,Undirected
33,45,59.0,Undirected
33,59,3.0,Undirected
33,67,940.0,Undirected
33,71,364.0,Undirected
33,75,10.0,Undirected
33,78,86.0,Undirected
33,89,8961.0,Undirected
33,92,55.0,Undirected
33,105,13.0,Undirected
33,109,6.0,Undirected
33,110,113.0,Undirected
33,115,1.0,Undirected
33,125,2653.0,Undirected
33,133,17.0,Undirected
33,134,5022.0,Undirected
33,146,29333.0,Undirected
33,158,8568.0,Undirected
33,166,9.0,Undirected
33,181,2.0,Undirected
33,187,28.0,Undirected
33,213,21.0,Undirected
33,23,9.0,Undirected
33,80,2.0,Undirected
33,117,3.0,Undirected
33,150,1.0,Undirected
33,83,3.0,Undirected
33,55,130.0,Undirected
33,212,5.0,Undirected
33,155,9.0,Undirected
34,1,100.0,Undirected
34,2,178655.0,Undirected
34,3,4.0,Undirected
34,4,8171.0,Undirected
34,5,18606.0,Undirected
34,6,2365.0,Undirected
34,7,176980.0,Undirected
34,8,126029.0,Undirected
34,9,21670.0,Undirected
34,10,22488.0,Undirected
34,11,516.0,Undirected
34,13,1078.0,Undirected
34,14,1685.0,Undirected
34,15,5466.0,Undirected
34,16,382.0,Undirected
34,17,14842.0,Undirected
34,18,25519.0,Undirected
34,19,253696.0,Undirected
34,21,2814.0,Undirected
34,22,1172.0,Undirected
34,23,92457.0,Undirected
34,25,790.0,Undirected
34,26,163137.0,Undirected
34,27,17137.0,Undirected
34,28,8835.0,Undirected
34,29,35762.0,Undirected
34,31,16530.0,Undirected
34,32,359.0,Undirected
34,33,10227.0,Undirected
34,35,10792.0,Undirected
34,36,363.0,Undirected
34,37,519.0,Undirected
34,39,14185.0,Undirected
34,40,949.0,Undirected
34,44,15756.0,Undirected
34,45,19690.0,Undirected
34,52,22.0,Undirected
34,55,341.0,Undirected
34,57,4311.0,Undirected
34,58,94.0,Undirected
34,59,1.0,Undirected
34,60,537.0,Undirected
34,62,810.0,Undirected
34,63,1179.0,Undirected
34,67,838.0,Undirected
34,68,208.0,Undirected
34,70,32993.0,Undirected
34,71,154867.0,Undirected
34,75,5583.0,Undirected
34,76,782.0,Undirected
34,78,73.0,Undirected
34,80,409.0,Undirected
34,82,509.0,Undirected
34,86,24.0,Undirected
34,89,285.0,Undirected
34,92,8631.0,Undirected
34,95,4.0,Undirected
34,99,833.0,Undirected
34,102,24.0,Undirected
34,104,11342.0,Undirected
34,105,15862.0,Undirected
34,108,1246.0,Undirected
34,109,2397.0,Undirected
34,110,40005.0,Undirected
34,112,123.0,Undirected
34,113,1317.0,Undirected
34,116,4.0,Undirected
34,117,4.0,Undirected
34,119,759.0,Undirected
34,125,446.0,Undirected
34,128,55.0,Undirected
34,130,3.0,Undirected
34,134,1449.0,Undirected
34,138,48.0,Undirected
34,139,3000.0,Undirected
34,140,6793.0,Undirected
34,146,127.0,Undirected
34,148,22.0,Undirected
34,150,429.0,Undirected
34,155,3268.0,Undirected
34,156,35.0,Undirected
34,158,682.0,Undirected
34,166,74.0,Undirected
34,168,2617.0,Undirected
34,173,743.0,Undirected
34,180,7726.0,Undirected
34,182,55.0,Undirected
34,190,206.0,Undirected
34,193,161.0,Undirected
34,212,2313.0,Undirected
34,213,897.0,Undirected
34,30,214.0,Undirected
34,49,756.0,Undirected
34,66,8094.0,Undirected
34,69,2.0,Undirected
34,84,18.0,Undirected
34,88,3.0,Undirected
34,91,141.0,Undirected
34,94,1998.0,Undirected
34,96,180.0,Undirected
34,98,1.0,Undirected
34,115,25606.0,Undirected
34,53,19.0,Undirected
34,72,203.0,Undirected
34,90,189.0,Undirected
34,118,714.0,Undirected
34,157,206.0,Undirected
34,170,158.0,Undirected
35,1,34.0,Undirected
35,2,18642.0,Undirected
35,3,20786.0,Undirected
35,4,133233.0,Undirected
35,5,22305.0,Undirected
35,6,82989.0,Undirected
35,7,118971.0,Undirected
35,8,33260.0,Undirected
35,9,75176.0,Undirected
35,10,10151.0,Undirected
35,11,86829.0,Undirected
35,13,32616.0,Undirected
35,14,660239.0,Undirected
35,15,497502.0,Undirected
35,16,5290.0,Undirected
35,17,2296.0,Undirected
35,18,4782.0,Undirected
35,19,2561.0,Undirected
35,21,33566.0,Undirected
35,22,257159.0,Undirected
35,23,95966.0,Undirected
35,25,5553.0,Undirected
35,26,6015.0,Undirected
35,27,192515.0,Undirected
35,28,3778.0,Undirected
35,29,13202.0,Undirected
35,30,39697.0,Undirected
35,31,11168.0,Undirected
35,32,140726.0,Undirected
35,33,20378.0,Undirected
35,34,11280.0,Undirected
35,35,515.0,Undirected
35,36,83965.0,Undirected
35,37,165433.0,Undirected
35,39,3575.0,Undirected
35,40,10961.0,Undirected
35,42,6562.0,Undirected
35,44,508574.0,Undirected
35,45,349299.0,Undirected
35,48,1239.0,Undirected
35,49,7202.0,Undirected
35,51,2067.0,Undirected
35,52,7763.0,Undirected
35,53,1338.0,Undirected
35,54,3299.0,Undirected
35,55,5915.0,Undirected
35,57,1736.0,Undirected
35,58,3100.0,Undirected
35,59,26085.0,Undirected
35,60,2141.0,Undirected
35,62,5005.0,Undirected
35,63,29586.0,Undirected
35,66,2507.0,Undirected
35,67,385.0,Undirected
35,68,30929.0,Undirected
35,69,6720.0,Undirected
35,70,12425.0,Undirected
35,71,1239.0,Undirected
35,72,6.0,Undirected
35,73,32064.0,Undirected
35,74,5402.0,Undirected
35,76,133219.0,Undirected
35,77,75.0,Undirected
35,78,34679.0,Undirected
35,79,607.0,Undirected
35,80,51784.0,Undirected
35,82,462331.0,Undirected
35,83,1531.0,Undirected
35,84,10374.0,Undirected
35,86,1763.0,Undirected
35,87,8653.0,Undirected
35,88,4046.0,Undirected
35,90,211.0,Undirected
35,91,20295.0,Undirected
35,94,15998.0,Undirected
35,95,228.0,Undirected
35,96,17098.0,Undirected
35,97,1069.0,Undirected
35,98,10473.0,Undirected
35,100,13.0,Undirected
35,102,2385.0,Undirected
35,103,468.0,Undirected
35,104,1075.0,Undirected
35,105,3053.0,Undirected
35,108,15979.0,Undirected
35,109,5174.0,Undirected
35,110,127.0,Undirected
35,112,430.0,Undirected
35,113,1114.0,Undirected
35,116,1694.0,Undirected
35,117,3507.0,Undirected
35,119,2875.0,Undirected
35,121,18035.0,Undirected
35,125,1455.0,Undirected
35,127,107.0,Undirected
35,128,155.0,Undirected
35,133,139.0,Undirected
35,134,798.0,Undirected
35,139,633.0,Undirected
35,146,1184.0,Undirected
35,148,2552.0,Undirected
35,150,936.0,Undirected
35,155,206.0,Undirected
35,156,3496.0,Undirected
35,157,2001.0,Undirected
35,158,2097.0,Undirected
35,159,738.0,Undirected
35,170,3618.0,Undirected
35,173,1625.0,Undirected
35,178,59.0,Undirected
35,180,3404.0,Undirected
35,182,1268.0,Undirected
35,187,10694.0,Undirected
35,193,634.0,Undirected
35,213,1670.0,Undirected
35,89,111.0,Undirected
35,92,224.0,Undirected
35,115,305.0,Undirected
35,120,51.0,Undirected
35,168,1.0,Undirected
35,212,102.0,Undirected
35,140,384.0,Undirected
35,99,2.0,Undirected
35,118,193.0,Undirected
35,181,15.0,Undirected
36,1,18.0,Undirected
36,2,7287.0,Undirected
36,3,6072.0,Undirected
36,4,9337.0,Undirected
36,5,8414.0,Undirected
36,6,48542.0,Undirected
36,7,11575.0,Undirected
36,8,3055.0,Undirected
36,9,5499.0,Undirected
36,10,3021.0,Undirected
36,11,191114.0,Undirected
36,13,124764.0,Undirected
36,14,30351.0,Undirected
36,15,55125.0,Undirected
36,16,290.0,Undirected
36,17,1534.0,Undirected
36,19,1039.0,Undirected
36,21,3392.0,Undirected
36,22,12495.0,Undirected
36,23,15796.0,Undirected
36,25,1950.0,Undirected
36,26,1300.0,Undirected
36,27,18622.0,Undirected
36,28,340.0,Undirected
36,29,22.0,Undirected
36,30,31232.0,Undirected
36,31,1904.0,Undirected
36,32,29048.0,Undirected
36,33,141.0,Undirected
36,34,8846.0,Undirected
36,35,47344.0,Undirected
36,37,6482.0,Undirected
36,39,2639.0,Undirected
36,40,5586.0,Undirected
36,42,3740.0,Undirected
36,44,87768.0,Undirected
36,45,451789.0,Undirected
36,48,143.0,Undirected
36,49,1361.0,Undirected
36,51,208.0,Undirected
36,52,1447.0,Undirected
36,55,1215.0,Undirected
36,58,304.0,Undirected
36,60,1388.0,Undirected
36,62,2354.0,Undirected
36,63,4980.0,Undirected
36,68,12289.0,Undirected
36,69,1110.0,Undirected
36,70,4402.0,Undirected
36,73,6647.0,Undirected
36,74,93.0,Undirected
36,76,19190.0,Undirected
36,77,15.0,Undirected
36,78,15699.0,Undirected
36,80,81143.0,Undirected
36,82,2646.0,Undirected
36,83,229.0,Undirected
36,84,2715.0,Undirected
36,86,276.0,Undirected
36,87,633.0,Undirected
36,88,626.0,Undirected
36,90,151.0,Undirected
36,91,18121.0,Undirected
36,96,4891.0,Undirected
36,98,10140.0,Undirected
36,100,51.0,Undirected
36,102,5811.0,Undirected
36,105,3241.0,Undirected
36,108,754.0,Undirected
36,109,4157.0,Undirected
36,110,59.0,Undirected
36,116,331.0,Undirected
36,117,1218.0,Undirected
36,121,4208.0,Undirected
36,125,251.0,Undirected
36,133,11.0,Undirected
36,134,519.0,Undirected
36,146,338.0,Undirected
36,148,129.0,Undirected
36,150,76.0,Undirected
36,156,138.0,Undirected
36,158,712.0,Undirected
36,178,101.0,Undirected
36,182,220.0,Undirected
36,193,19.0,Undirected
36,18,259.0,Undirected
36,66,367.0,Undirected
36,97,192.0,Undirected
36,128,966.0,Undirected
36,54,20.0,Undirected
36,59,175.0,Undirected
36,67,60.0,Undirected
36,71,215.0,Undirected
36,72,9.0,Undirected
36,79,57.0,Undirected
36,89,283.0,Undirected
36,94,940.0,Undirected
36,95,505.0,Undirected
36,103,91.0,Undirected
36,112,394.0,Undirected
36,120,15.0,Undirected
36,127,822.0,Undirected
36,130,11.0,Undirected
36,155,36.0,Undirected
36,157,30.0,Undirected
36,159,33.0,Undirected
36,165,1.0,Undirected
36,180,6.0,Undirected
36,187,11.0,Undirected
36,113,5.0,Undirected
36,170,14.0,Undirected
36,212,1.0,Undirected
37,1,53.0,Undirected
37,2,9197.0,Undirected
37,3,77516.0,Undirected
37,4,20269.0,Undirected
37,5,7677.0,Undirected
37,6,9109.0,Undirected
37,7,55257.0,Undirected
37,8,35250.0,Undirected
37,9,11262.0,Undirected
37,10,4604.0,Undirected
37,11,16818.0,Undirected
37,13,15262.0,Undirected
37,14,135205.0,Undirected
37,15,311990.0,Undirected
37,16,64.0,Undirected
37,17,1485.0,Undirected
37,18,2948.0,Undirected
37,19,606611.0,Undirected
37,21,10786.0,Undirected
37,22,45916.0,Undirected
37,23,10173.0,Undirected
37,25,3016.0,Undirected
37,26,11079.0,Undirected
37,27,68257.0,Undirected
37,28,228.0,Undirected
37,29,5454.0,Undirected
37,30,8064.0,Undirected
37,31,10819.0,Undirected
37,32,15550.0,Undirected
37,33,12224.0,Undirected
37,34,14759.0,Undirected
37,35,8228.0,Undirected
37,36,28982.0,Undirected
37,39,7530.0,Undirected
37,40,7762.0,Undirected
37,42,7335.0,Undirected
37,44,61249.0,Undirected
37,45,35374.0,Undirected
37,48,98.0,Undirected
37,49,922.0,Undirected
37,51,1384.0,Undirected
37,52,793.0,Undirected
37,53,2.0,Undirected
37,54,25.0,Undirected
37,55,723.0,Undirected
37,58,1242.0,Undirected
37,59,340.0,Undirected
37,60,4839.0,Undirected
37,62,1285.0,Undirected
37,63,4608.0,Undirected
37,66,207.0,Undirected
37,67,2.0,Undirected
37,68,2817.0,Undirected
37,69,3554.0,Undirected
37,70,328933.0,Undirected
37,71,1635.0,Undirected
37,72,186.0,Undirected
37,73,122.0,Undirected
37,74,2262.0,Undirected
37,76,3893.0,Undirected
37,77,373.0,Undirected
37,78,1785.0,Undirected
37,80,18326.0,Undirected
37,82,7280.0,Undirected
37,83,189.0,Undirected
37,84,1176.0,Undirected
37,86,1183.0,Undirected
37,87,628.0,Undirected
37,88,5830.0,Undirected
37,89,526.0,Undirected
37,90,421.0,Undirected
37,91,114.0,Undirected
37,92,1059.0,Undirected
37,94,4553.0,Undirected
37,95,52.0,Undirected
37,96,4940.0,Undirected
37,97,106.0,Undirected
37,98,509.0,Undirected
37,99,19.0,Undirected
37,102,2486.0,Undirected
37,103,108.0,Undirected
37,104,12.0,Undirected
37,105,2467.0,Undirected
37,108,1317.0,Undirected
37,109,6999.0,Undirected
37,110,1761.0,Undirected
37,112,630.0,Undirected
37,116,317.0,Undirected
37,117,1699.0,Undirected
37,119,5837.0,Undirected
37,121,1332.0,Undirected
37,125,590.0,Undirected
37,127,426.0,Undirected
37,128,46.0,Undirected
37,133,130.0,Undirected
37,134,270.0,Undirected
37,136,15.0,Undirected
37,138,325.0,Undirected
37,146,654.0,Undirected
37,148,750.0,Undirected
37,150,122.0,Undirected
37,156,46.0,Undirected
37,157,1.0,Undirected
37,158,457.0,Undirected
37,168,3777.0,Undirected
37,170,2834.0,Undirected
37,173,5.0,Undirected
37,182,68.0,Undirected
37,187,46.0,Undirected
37,193,45.0,Undirected
37,212,43.0,Undirected
37,79,3.0,Undirected
37,100,4.0,Undirected
37,113,42.0,Undirected
37,159,1.0,Undirected
37,139,19.0,Undirected
37,140,4141.0,Undirected
37,75,22649.0,Undirected
37,180,4.0,Undirected
38,1,11521.0,Undirected
38,32,121.0,Undirected
38,7,809.0,Undirected
38,9,809.0,Undirected
38,40,5.0,Undirected
38,116,91.0,Undirected
38,72,51.0,Undirected
39,1,456.0,Undirected
39,2,77316.0,Undirected
39,3,2143.0,Undirected
39,4,7701.0,Undirected
39,5,267683.0,Undirected
39,6,114972.0,Undirected
39,7,2440908.0,Undirected
39,8,47162.0,Undirected
39,9,2243912.0,Undirected
39,10,149613.0,Undirected
39,11,8253.0,Undirected
39,13,5185.0,Undirected
39,14,154206.0,Undirected
39,15,152133.0,Undirected
39,16,81.0,Undirected
39,17,168176.0,Undirected
39,18,25923.0,Undirected
39,19,4219.0,Undirected
39,21,2408.0,Undirected
39,22,122903.0,Undirected
39,23,1313105.0,Undirected
39,25,4743.0,Undirected
39,26,238898.0,Undirected
39,27,109224.0,Undirected
39,28,4801.0,Undirected
39,29,145425.0,Undirected
39,30,84796.0,Undirected
39,31,529703.0,Undirected
39,32,18878.0,Undirected
39,33,9260.0,Undirected
39,34,31578.0,Undirected
39,35,149806.0,Undirected
39,36,21192.0,Undirected
39,37,16395.0,Undirected
39,39,10935.0,Undirected
39,40,133569.0,Undirected
39,42,1867.0,Undirected
39,44,55448.0,Undirected
39,45,864472.0,Undirected
39,49,6718.0,Undirected
39,51,15.0,Undirected
39,52,582.0,Undirected
39,53,12.0,Undirected
39,54,3.0,Undirected
39,55,2007.0,Undirected
39,57,192.0,Undirected
39,58,130.0,Undirected
39,59,75.0,Undirected
39,60,2403.0,Undirected
39,62,716.0,Undirected
39,63,18344.0,Undirected
39,67,216.0,Undirected
39,68,1242.0,Undirected
39,69,12492.0,Undirected
39,70,9891.0,Undirected
39,71,385.0,Undirected
39,74,8.0,Undirected
39,76,6853.0,Undirected
39,77,1.0,Undirected
39,78,233.0,Undirected
39,79,6.0,Undirected
39,80,8105.0,Undirected
39,82,908.0,Undirected
39,83,40.0,Undirected
39,84,18912.0,Undirected
39,86,7717.0,Undirected
39,87,1446.0,Undirected
39,88,217.0,Undirected
39,89,5322.0,Undirected
39,90,10.0,Undirected
39,91,3340.0,Undirected
39,92,118.0,Undirected
39,94,4569.0,Undirected
39,95,138.0,Undirected
39,96,5195.0,Undirected
39,98,309.0,Undirected
39,99,51.0,Undirected
39,102,635.0,Undirected
39,103,172.0,Undirected
39,104,81.0,Undirected
39,105,15488.0,Undirected
39,108,2046.0,Undirected
39,109,10874.0,Undirected
39,110,3982.0,Undirected
39,112,529.0,Undirected
39,113,26.0,Undirected
39,115,4.0,Undirected
39,116,26.0,Undirected
39,117,2426.0,Undirected
39,119,827.0,Undirected
39,120,39.0,Undirected
39,121,182.0,Undirected
39,125,1884.0,Undirected
39,128,131.0,Undirected
39,130,1054.0,Undirected
39,133,47.0,Undirected
39,134,2395.0,Undirected
39,139,9764.0,Undirected
39,140,221.0,Undirected
39,146,2214.0,Undirected
39,148,280.0,Undirected
39,150,1586.0,Undirected
39,155,3589.0,Undirected
39,156,1128.0,Undirected
39,158,5175.0,Undirected
39,165,20.0,Undirected
39,166,38.0,Undirected
39,170,17.0,Undirected
39,173,49.0,Undirected
39,178,5.0,Undirected
39,180,127.0,Undirected
39,181,11.0,Undirected
39,182,283.0,Undirected
39,187,178.0,Undirected
39,190,274.0,Undirected
39,193,2.0,Undirected
39,212,621.0,Undirected
39,48,4.0,Undirected
39,73,1.0,Undirected
39,97,2.0,Undirected
39,127,22.0,Undirected
39,168,6.0,Undirected
39,213,12.0,Undirected
39,66,649.0,Undirected
39,72,25.0,Undirected
40,1,3905.0,Undirected
40,2,5791.0,Undirected
40,3,18605.0,Undirected
40,4,7818.0,Undirected
